date,average
1995-03-04,0.1
1995-03-10,0.2
1995-03-20,0.6
1995-03-26,0.4
1995-04-03,0.2
1995-04-10,0.4
1995-04-18,0.4
1995-04-24,0.7
1995-05-02,2.9
1995-05-09,2.3
1995-05-17,1.0
1995-05-23,0.6
1995-05-31,0.6
1995-06-02,0.6
1995-06-07,0.5
1995-06-16,0.3
1995-06-21,0.7
1996-03-16,0.1
1996-03-17,0.0
1996-03-18,0.0
1996-03-19,0.1
1996-03-20,0.0
1996-03-21,0.0
1996-03-22,0.0
1996-03-23,0.0
1996-03-24,0.1
1996-03-25,0.1
1996-03-26,0.2
1996-03-27,0.3
1996-03-28,0.7
1996-03-29,0.5
1996-03-30,0.4
1996-03-31,0.4
1996-04-01,0.3
1996-04-02,0.2
1996-04-03,0.2
1996-04-04,0.1
1996-04-05,0.5
1996-04-06,1.0
1996-04-07,1.3
1996-04-08,1.0
1996-04-09,0.9
1996-04-10,0.7
1996-04-11,0.7
1996-04-12,0.5
1996-04-13,0.4
1996-04-14,0.5
1996-04-15,0.6
1996-04-16,0.5
1996-04-17,0.5
1996-04-18,0.5
1996-04-19,0.4
1996-04-20,0.3
1996-04-21,0.3
1996-04-22,0.4
1996-04-23,0.3
1996-04-24,0.2
1996-04-25,0.2
1996-04-26,0.2
1996-04-27,0.1
1996-04-28,0.1
1996-04-29,0.1
1996-04-30,0.1
1996-05-01,0.1
1996-05-02,0.1
1996-05-03,0.1
1996-05-04,0.1
1996-05-05,0.1
1996-05-06,0.1
1996-05-07,0.1
1996-05-08,0.1
1996-05-09,0.1
1996-05-10,0.1
1996-05-11,0.1
1996-05-12,0.1
1996-05-13,0.1
1996-05-14,0.1
1996-05-15,0.1
1996-05-16,0.3
1996-05-17,0.4
1996-05-18,0.2
1996-05-19,0.2
1996-05-20,0.4
1996-05-21,0.4
1996-05-22,0.4
1996-05-23,0.5
1996-05-24,0.5
1996-05-25,0.5
1996-05-26,0.4
1996-05-27,0.4
1996-05-28,0.4
1996-05-29,0.4
1996-05-30,0.4
1996-05-31,0.4
