date,average
2004-03-05,1.55
2004-03-14,1.7
2004-03-15,1.75
2004-03-16,1.65
2004-03-19,1.65
2004-03-20,1.7
2004-03-21,1.85
2004-03-28,1.3
2004-03-29,1.4
2004-03-30,1.35
2015-04-01,0.8
2015-04-02,0.65
2015-04-03,0.5
2015-04-10,0.8
2015-04-11,1.1
2015-04-12,0.9
2015-04-18,0.75
2015-04-19,0.8
2015-04-20,0.65
2015-04-22,0.55
2015-04-23,0.55
2015-04-24,0.5
2015-04-26,0.45
2015-04-27,0.45
2015-04-28,0.45
2015-05-02,0.4
2015-05-03,0.4
2015-05-04,0.4
2015-05-07,0.45
2015-05-08,0.4
2015-05-09,0.4
2015-05-13,0.35
2015-05-14,0.35
2015-05-15,0.35
2015-05-18,0.35
2015-05-19,0.4
2015-05-20,0.35
2015-05-21,0.4
2015-05-27,0.3
2015-05-28,0.3
2015-05-29,0.3
2016-03-02,1.5
2016-03-03,1.6
2016-03-04,1.65
2016-03-08,1.65
2016-03-09,2.1
2016-03-10,1.85
2016-03-17,1.45
2016-03-18,1.35
2016-03-19,1.6
2016-03-21,1.65
2016-03-22,1.65
2016-03-23,1.6
2016-03-29,2.8
2016-03-30,2.75
2016-03-31,2.35
2016-04-02,2.05
2016-04-03,1.9
2016-04-04,1.8
2016-04-06,2.1
2016-04-07,2.2
2016-04-08,2.2
2016-04-09,2.35
2016-04-15,1.55
2016-04-16,1.55
2016-04-17,1.7
2016-04-20,1.8
2016-04-21,1.75
2016-04-22,1.6
2016-04-28,1.45
2016-04-29,1.35
2016-04-30,1.2
2016-05-05,1.35
2016-05-06,1.35
2016-05-07,1.55
2016-05-08,1.55
2016-05-09,1.8
2016-05-15,1.1
2016-05-16,1.2
2016-05-17,1.25
2016-05-20,1.1
2016-05-21,1.05
2016-05-22,0.95
2016-05-28,0.8
2016-05-29,0.75
2016-05-30,0.7
2017-04-10,0.4
2017-04-11,0.4
2017-04-12,0.35
2017-04-17,0.35
2017-04-18,0.25
2017-04-19,0.2
2017-04-22,0.2
2017-04-23,0.2
2017-04-24,0.2
2017-04-27,0.25
2017-04-28,0.2
2017-04-29,0.2
2017-05-01,0.15
2017-05-02,0.15
2017-05-03,0.15
2017-05-10,0.1
2017-05-11,0.1
2017-05-12,0.1
2017-05-16,0.1
2017-05-17,0.1
2017-05-18,0.1
2017-05-24,0.1
2017-05-25,0.1
2017-05-26,0.1
2017-05-29,0.1
2017-05-30,0.1
2017-05-31,0.1
2019-03-01,0.5
2019-03-02,0.5
2019-03-05,0.5
2019-03-06,0.6
2019-03-07,0.5
2019-03-11,0.5
2019-03-12,0.7
2019-03-15,0.6
2019-03-16,0.5
2019-03-19,0.4
2019-03-20,0.4
2019-03-21,0.4
2019-03-25,0.6
2019-03-26,0.5
2019-03-30,0.7
2019-03-31,0.8
2020-02-04,14.2
2020-02-05,14.1
2020-02-06,14.17
2020-02-10,14.37
2020-02-11,14.43
2020-02-12,14.3
2020-02-15,14.3
2020-02-16,14.2
2020-02-19,14.145
2020-02-20,14.185
2020-02-23,14.2
2020-02-24,14.3
2020-02-25,14.3
2020-02-28,14.34
2020-02-29,14.265
2020-03-04,14.015
2020-03-05,13.93
2020-03-06,13.89
2020-03-08,13.835
2020-03-09,14.115
2020-03-11,14.285
2020-03-12,14.36
2020-03-18,13.885
2020-03-19,13.865
2020-03-20,13.855
2020-03-22,13.87
2020-03-23,13.995
2020-03-24,13.98
2020-03-25,14.13
2020-03-26,14.005
