date,average
1996-02-01,2.6
1996-02-02,3.2
1996-02-03,3.5
1996-02-04,3.3
1996-02-05,3.3
1996-02-06,3.6
1996-02-07,3.2
1996-02-08,2.5
1996-02-09,2.0
1996-02-10,1.7
1996-02-11,1.3
1996-02-12,1.4
1996-02-13,1.3
1996-02-14,1.0
1996-02-15,0.8
1996-02-16,0.9
1996-02-17,0.6
1996-02-18,0.9
1996-02-19,2.6
1996-02-20,3.1
1996-02-21,3.9
1996-02-22,3.9
1996-02-23,3.6
1996-02-24,3.8
1996-02-25,3.7
1996-02-26,3.2
1996-02-27,2.7
1996-02-28,1.9
1996-02-29,2.0
1996-03-01,2.2
1996-03-02,2.8
1996-03-03,3.3
1996-03-04,3.0
1996-03-05,3.4
1996-03-06,3.2
1996-03-07,2.5
1996-03-08,2.4
1996-03-09,2.9
1996-03-10,2.3
1996-03-11,1.7
1996-03-12,1.7
1996-03-13,1.9
1996-03-14,1.7
1996-03-15,1.3
1996-03-16,1.4
1996-03-17,1.5
1996-03-18,1.4
1996-03-19,1.7
1996-03-20,1.7
1996-03-21,1.8
1996-03-22,2.0
1996-03-23,1.9
1996-03-24,1.8
1996-03-25,2.4
1996-03-26,2.3
1996-03-27,2.5
1996-03-28,2.3
1996-03-29,2.6
1996-03-30,3.1
1996-03-31,2.7
1996-04-01,2.6
1996-04-02,2.4
1996-04-03,2.5
1996-04-04,2.9
1996-04-05,3.8
1996-04-06,4.4
1996-04-07,4.6
1996-04-08,4.9
1996-04-09,4.3
1996-04-10,4.4
1996-04-11,4.1
1996-04-12,3.9
1996-04-13,4.1
1996-04-14,4.2
1996-04-15,4.0
1996-04-16,4.2
1996-04-17,4.1
1996-04-18,4.1
1996-04-19,4.1
1996-04-20,3.8
1996-04-21,3.7
1996-04-22,3.5
1996-04-23,3.7
1996-04-24,3.1
1996-04-25,2.7
1996-04-26,2.9
1996-04-27,3.5
1996-04-28,3.3
1996-04-29,3.2
1996-04-30,3.2
1996-05-01,3.3
1996-05-02,2.8
1996-05-03,2.9
1996-05-04,3.1
1996-05-05,3.1
1996-05-06,2.7
1996-05-07,2.4
1996-05-08,2.3
1996-05-09,1.8
1996-05-10,1.6
1996-05-11,1.7
1996-05-12,1.5
1996-05-13,1.4
1996-05-14,1.4
1996-05-15,1.6
1996-05-16,1.7
1996-05-17,1.7
1996-05-18,1.7
1996-05-19,1.8
1996-05-20,1.1
1996-05-21,1.0
1996-05-22,1.0
1996-05-23,0.9
1996-05-24,1.0
1996-05-25,1.0
1996-05-26,1.2
1996-05-27,1.4
1996-05-28,1.6
1996-05-29,1.9
1996-05-30,2.2
1996-05-31,2.6
1996-06-01,2.5
1996-06-02,2.1
1996-06-03,1.6
1996-06-04,1.4
1996-06-05,1.3
1996-06-06,1.3
1996-06-07,1.2
1996-06-08,1.0
1996-06-09,0.9
1996-06-10,1.1
1996-06-11,1.0
1996-06-12,1.0
1996-06-13,1.1
1996-06-14,1.0
1996-06-15,1.0
