date,average
1999-03-18,0.1
1999-03-19,0.1
1999-03-20,0.1
1999-03-21,0.2
1999-03-22,0.1
1999-03-23,0.4
1999-03-24,0.6
1999-03-25,0.9
1999-03-26,0.7
1999-03-27,0.4
1999-03-28,0.4
1999-03-29,0.4
1999-03-30,0.4
1999-03-31,0.3
1999-04-01,0.4
1999-04-02,0.4
1999-04-03,0.4
1999-04-04,0.4
1999-04-05,0.2
1999-04-06,0.2
1999-04-07,0.2
1999-04-08,0.2
1999-04-09,0.2
1999-04-10,0.3
1999-04-11,0.3
1999-04-12,0.2
1999-04-13,0.2
1999-04-14,0.2
1999-04-15,0.2
1999-04-16,0.2
1999-04-17,0.2
1999-04-18,0.2
1999-04-19,0.3
1999-04-20,0.2
1999-04-21,0.2
1999-04-22,0.3
1999-04-23,0.2
1999-04-24,0.3
1999-04-25,0.4
1999-04-26,0.3
1999-04-27,0.3
1999-04-28,0.2
1999-04-29,0.2
1999-04-30,0.2
