date,average
1996-03-01,0.0
1996-03-02,0.3
1996-03-03,0.5
1996-03-04,0.4
1996-03-05,0.2
1996-03-06,0.1
1996-03-07,0.1
1996-03-08,0.1
1996-03-09,0.1
1996-03-10,0.1
1996-03-11,0.1
1996-03-12,0.1
1996-03-13,0.1
1996-03-30,0.4
1996-03-31,0.5
1996-04-01,0.6
1996-04-02,0.5
1996-04-03,0.5
1996-04-04,0.6
1996-04-05,1.1
1996-04-06,1.6
1996-04-07,1.3
1996-04-08,1.0
1996-04-09,0.4
1996-04-10,0.2
1996-04-11,0.2
1996-04-12,0.2
1996-04-13,0.1
1996-04-14,0.2
1996-04-15,0.2
1996-04-16,0.2
1996-04-17,0.2
1996-04-18,0.1
1996-04-19,0.1
1996-04-20,0.1
1996-04-21,0.1
1996-04-22,0.0
1996-04-23,0.0
1996-04-24,0.0
1996-04-25,0.0
1996-04-26,0.0
1996-04-27,0.0
1996-04-28,0.0
1996-04-29,0.1
1996-04-30,0.2
1996-05-01,0.1
1996-05-02,0.1
1996-05-03,0.0
1996-05-04,0.0
1996-05-05,0.0
1996-05-06,0.0
1996-05-07,0.0
1996-05-08,0.0
1996-05-09,0.0
1996-05-10,0.0
1996-05-11,0.0
1996-05-12,0.0
1996-05-13,0.0
1996-05-14,0.0
1996-05-15,0.0
1996-05-16,0.0
1996-05-17,0.0
1996-05-18,0.0
1996-05-19,0.0
1996-05-20,0.0
1996-05-21,0.0
1996-05-22,0.0
1996-05-23,0.0
1996-05-24,0.0
1996-05-25,0.0
1996-05-26,0.0
1996-05-27,0.0
1996-05-28,0.0
1996-05-29,0.0
1996-05-30,0.0
1996-05-31,0.0
2004-03-11,1.9
2004-03-12,2.2
2004-03-13,1.9
2004-03-14,1.9
2004-03-15,1.5
2004-03-16,1.3
2004-03-17,1.1
2004-03-18,0.9
2004-03-19,1.1
2004-03-20,1.2
2004-03-21,1.2
